epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.9291859432915661,0.4433669502110244,86.90671031096564,100.0
1,0.9210158910149726,0.6114429483799447,80.38344634089314,100.0
2,0.9871447303306277,0.6640180977588784,77.3673135375263,100.0
3,1.0115144583248648,1.401200320889578,54.03320084171148,100.0
